,Foundation,1stFlrSF,KitchenQual,Fireplaces,HeatingQC,FullBath,BsmtQual,OpenPorchSF,GarageYrBlt,ExterQual,OverallQual,BsmtFinType1,YearBuilt,GarageArea,TotRmsAbvGrd,GarageCars,GrLivArea,YearRemodAdd,LotFrontage,Fence,SalePrice
1080,CBlock,1258,Gd,0,Ex,2,TA,0,1971.0,Gd,6,ALQ,1971,528,5,2,1258,2004,80.0,,Medium
1081,CBlock,1040,TA,0,Fa,1,TA,0,1963.0,TA,5,ALQ,1963,308,5,1,1040,1963,75.0,MnPrv,Low
1082,PConc,1459,Gd,1,Ex,2,Gd,39,2002.0,Gd,7,Unf,2002,527,6,2,1459,2002,70.0,,High
1083,CBlock,1251,TA,2,TA,1,TA,116,1964.0,TA,6,BLQ,1964,461,6,1,1251,1964,80.0,MnPrv,Medium
1084,PConc,691,TA,1,Gd,2,Gd,44,1995.0,TA,6,ALQ,1995,409,6,2,1498,1996,,,Medium
1085,PConc,996,Gd,0,Ex,1,Gd,0,1992.0,TA,6,GLQ,1992,564,5,2,996,1992,73.0,,Medium
1086,CBlock,546,TA,0,TA,1,TA,96,1973.0,TA,4,BLQ,1973,286,6,1,1092,1973,,,Low
1087,PConc,1082,Gd,1,Ex,2,Gd,50,2005.0,Gd,8,Unf,2005,1043,9,3,1953,2006,85.0,,High
1088,PConc,970,Gd,0,Ex,2,Gd,40,2004.0,Gd,7,Unf,2004,380,7,2,1709,2004,24.0,,Low
1089,PConc,1247,Gd,1,Ex,1,Gd,84,2005.0,Gd,8,GLQ,2005,550,4,2,1247,2005,37.0,,High
1090,Slab,1040,TA,0,Fa,2,,0,1987.0,TA,3,,1950,400,6,2,1040,1950,60.0,,Low
1091,PConc,624,Gd,0,Ex,2,Gd,48,1999.0,Gd,7,BLQ,1999,462,4,2,1252,2000,24.0,,Medium
1092,PConc,1390,TA,1,Fa,2,TA,0,1925.0,TA,6,Rec,1925,576,7,2,1694,1950,60.0,,Low
1093,CBlock,1200,Gd,0,Gd,1,TA,64,1977.0,TA,5,GLQ,1965,884,6,2,1200,1998,71.0,MnPrv,Medium
1094,CBlock,936,TA,0,Ex,1,TA,0,1956.0,TA,5,BLQ,1956,308,4,1,936,2000,74.0,,Low
1095,PConc,1314,Gd,1,Gd,2,Gd,22,2006.0,Gd,6,GLQ,2006,440,6,2,1314,2006,78.0,,Medium
1096,PConc,773,Gd,0,TA,1,TA,0,,TA,6,Unf,1914,0,7,0,1355,2006,60.0,,Low
1097,CBlock,1088,Gd,0,Ex,1,Gd,74,1987.0,Gd,8,Unf,1986,461,5,2,1088,1986,,,Medium
1098,BrkTil,757,TA,0,TA,1,TA,0,1936.0,TA,4,BLQ,1936,240,6,1,1324,1950,50.0,,Low
1099,CBlock,1601,TA,1,TA,2,Gd,0,1978.0,TA,7,ALQ,1978,478,7,2,1601,1978,82.0,,Medium
1100,CBlock,438,Fa,0,TA,1,TA,0,1930.0,TA,2,Rec,1920,246,3,1,438,1950,60.0,,Low
1101,CBlock,950,TA,0,TA,1,TA,0,1981.0,TA,5,BLQ,1971,280,5,1,950,1971,61.0,,Low
1102,CBlock,1134,TA,0,Ex,1,TA,16,1960.0,TA,5,Rec,1960,254,6,1,1134,2002,70.0,MnWw,Low
1103,CBlock,1194,TA,1,Ex,1,TA,0,1954.0,TA,6,ALQ,1959,539,6,2,1194,1959,79.0,,Medium
1104,CBlock,630,TA,0,TA,2,TA,0,1970.0,TA,5,Unf,1970,440,6,2,1302,1970,24.0,,Low
1105,PConc,1500,Gd,2,Ex,2,Ex,32,1994.0,Gd,8,GLQ,1994,712,9,2,2622,1995,98.0,,High
1106,PConc,1442,Gd,1,Gd,2,Gd,244,1990.0,Gd,7,GLQ,1990,719,6,2,1442,1991,114.0,,Medium
1107,PConc,887,Gd,1,Ex,2,Ex,100,2006.0,Gd,7,Unf,2006,422,9,2,2021,2006,168.0,,High
1108,PConc,948,TA,1,Ex,2,Gd,48,2000.0,TA,6,Unf,2000,463,7,2,1690,2000,,,Medium
1109,PConc,1836,Gd,1,Ex,2,Ex,185,2004.0,Gd,8,GLQ,2004,862,7,3,1836,2005,107.0,,High
1110,PConc,773,TA,1,Gd,2,Gd,84,1995.0,TA,6,GLQ,1995,431,8,2,1658,1996,,,Medium
1111,CBlock,1098,TA,1,TA,2,TA,69,1976.0,TA,7,ALQ,1976,483,8,2,1964,1976,80.0,,High
1112,CBlock,816,TA,0,TA,1,TA,0,1957.0,TA,5,GLQ,1957,308,5,1,816,1957,73.0,,Low
1113,CBlock,1008,Gd,0,Gd,1,TA,18,1953.0,TA,5,BLQ,1953,240,6,1,1008,2006,66.0,,Low
1114,CBlock,833,Gd,0,Ex,1,TA,0,1955.0,TA,5,Rec,1954,326,4,1,833,2000,90.0,MnPrv,Low
1115,PConc,1734,Ex,1,Ex,2,Ex,0,2007.0,Gd,8,GLQ,2007,928,7,3,1734,2007,93.0,,High
1116,PConc,779,Gd,1,Ex,2,Gd,0,2002.0,Gd,8,GLQ,2002,527,7,2,1419,2002,,,Medium
1117,CBlock,894,Gd,0,Ex,1,TA,0,1967.0,TA,5,BLQ,1967,450,5,2,894,2003,57.0,,Low
1118,CBlock,1021,TA,0,TA,1,TA,34,1958.0,TA,5,Unf,1958,300,6,1,1601,1987,85.0,,Medium
1119,CBlock,1040,TA,0,TA,1,TA,0,1959.0,TA,5,LwQ,1959,286,6,1,1040,1959,70.0,GdWo,Low
1120,BrkTil,1012,TA,1,TA,1,TA,22,1920.0,TA,6,Unf,1920,308,6,1,1012,1950,59.0,MnPrv,Low
1121,PConc,1552,Gd,0,Ex,2,Gd,20,2005.0,Gd,7,GLQ,2005,782,7,3,1552,2006,84.0,,High
1122,CBlock,960,TA,0,Ex,1,TA,0,1956.0,TA,4,Unf,1956,288,5,1,960,1956,,MnPrv,Low
1123,CBlock,698,TA,0,Ex,1,TA,200,,TA,5,Unf,1947,0,4,0,698,2008,50.0,,Low
1124,PConc,812,Gd,1,Gd,2,Gd,25,1992.0,TA,7,Unf,1992,392,7,2,1482,1992,,,Medium
1125,CBlock,1005,Fa,1,TA,1,TA,0,1977.0,TA,4,Unf,1955,672,5,2,1005,1955,60.0,,Low
1126,PConc,1555,Gd,1,Ex,2,Gd,20,2007.0,Gd,7,Unf,2007,660,7,3,1555,2007,53.0,,Medium
1127,PConc,1530,Gd,1,Ex,2,Gd,36,2004.0,Gd,7,GLQ,2004,630,7,3,1530,2004,182.0,,High
1128,PConc,847,Gd,1,Ex,2,Gd,48,2004.0,Gd,7,Unf,2004,434,8,2,1959,2005,59.0,,High
1129,CBlock,936,TA,0,TA,1,Gd,0,1980.0,TA,5,GLQ,1980,672,4,2,936,1980,60.0,,Medium
1130,BrkTil,1328,Gd,2,TA,2,TA,44,1981.0,TA,4,BLQ,1928,576,7,2,1981,1950,65.0,MnPrv,Low
1131,PConc,974,TA,0,TA,1,Gd,28,,TA,5,BLQ,1991,0,5,0,974,1992,63.0,MnPrv,Low
1132,BrkTil,1178,Fa,0,TA,2,TA,48,1930.0,TA,6,Unf,1880,205,8,1,2210,1950,90.0,,Low
1133,PConc,1142,Gd,1,Ex,2,Gd,155,1995.0,Gd,8,GLQ,1995,466,8,2,2020,1995,80.0,,High
1134,PConc,916,TA,1,Gd,2,Gd,38,1997.0,TA,6,Unf,1997,460,7,2,1600,1997,57.0,,Medium
1135,BrkTil,986,TA,1,TA,1,TA,128,1926.0,TA,6,Unf,1926,180,5,1,986,1950,60.0,,Low
1136,CBlock,1032,TA,0,TA,1,TA,0,1950.0,TA,6,BLQ,1950,288,6,1,1252,1950,80.0,,Low
1137,CBlock,780,TA,0,Gd,1,TA,0,,TA,5,Unf,1875,0,6,0,1020,1996,54.0,,Low
1138,PConc,1567,Gd,2,TA,2,TA,32,1977.0,TA,6,ALQ,1977,714,5,2,1567,1977,,,High
1139,BrkTil,1167,TA,1,TA,1,TA,0,1972.0,TA,5,BLQ,1920,495,6,2,1167,1950,98.0,,Medium
1140,CBlock,952,TA,0,TA,1,TA,0,1988.0,TA,5,ALQ,1951,840,4,2,952,1951,60.0,,Low
1141,CBlock,1088,Gd,1,Ex,2,TA,96,1976.0,TA,5,ALQ,1976,484,9,2,1868,1976,,,High
1142,PConc,1466,Gd,1,Ex,3,Ex,144,2006.0,Gd,8,GLQ,2006,1052,11,3,2828,2007,77.0,,High
1143,CBlock,1006,TA,0,TA,1,TA,24,,TA,5,GLQ,1959,0,5,0,1006,1959,,,Low
1144,BrkTil,672,Fa,0,Fa,1,Gd,0,1941.0,TA,4,BLQ,1941,280,5,1,924,1950,60.0,MnPrv,Low
1145,BrkTil,1042,TA,1,Ex,1,TA,0,1928.0,TA,5,Unf,1928,225,8,1,1576,1950,52.0,,Medium
1146,CBlock,1298,Gd,1,TA,2,Gd,26,1985.0,Gd,6,GLQ,1985,403,5,2,1298,1985,,,Medium
1147,CBlock,860,Fa,1,Ex,1,TA,0,1941.0,TA,7,Rec,1941,234,7,1,1564,1950,75.0,,Medium
1148,PConc,572,TA,1,TA,1,TA,0,1982.0,TA,7,Unf,1926,288,5,1,1111,1950,,,Low
1149,PConc,832,TA,0,Ex,1,TA,0,1930.0,TA,7,ALQ,1920,324,7,2,1482,1988,50.0,,Medium
1150,CBlock,932,Gd,1,Ex,1,TA,0,1950.0,TA,6,Unf,1950,306,4,1,932,1950,57.0,GdPrv,Low
1151,CBlock,1466,Fa,2,TA,1,TA,140,1959.0,TA,5,BLQ,1959,528,6,2,1466,1959,134.0,,Medium
1152,PConc,1811,Ex,1,Ex,1,TA,0,1956.0,TA,6,ALQ,1956,470,6,2,1811,2004,90.0,,High
1153,BrkTil,816,TA,0,Ex,1,TA,0,2002.0,Gd,6,ALQ,1930,432,5,1,816,2007,,,Low
1154,CBlock,902,Gd,2,TA,1,TA,84,1965.0,TA,7,ALQ,1965,492,8,2,1820,1988,,GdPrv,High
1155,CBlock,1437,Gd,1,TA,2,Gd,21,1976.0,Gd,5,ALQ,1976,528,6,2,1437,2004,90.0,,High
1156,PConc,1265,Gd,1,Gd,2,TA,92,1965.0,TA,5,ALQ,1965,502,6,2,1265,1999,85.0,MnPrv,Medium
1157,PConc,1314,Gd,1,Ex,2,Gd,62,2008.0,Gd,7,GLQ,2007,626,6,2,1314,2008,34.0,,High
1158,PConc,1580,Gd,0,Ex,2,Gd,24,2008.0,Gd,8,Unf,2007,830,7,3,1580,2008,92.0,,High
1159,CBlock,943,Gd,1,TA,2,TA,69,1974.0,Gd,6,ALQ,1974,540,8,2,1876,1974,76.0,,Medium
1160,CBlock,855,TA,1,Fa,2,Gd,0,1978.0,TA,6,ALQ,1978,440,7,2,1456,1978,24.0,,Medium
1161,CBlock,1640,Gd,1,Ex,1,TA,0,1993.0,Gd,6,BLQ,1954,924,7,2,1640,2006,,,High
1162,CBlock,894,TA,1,Gd,1,Gd,0,1968.0,TA,5,BLQ,1968,450,5,2,894,1968,109.0,,Low
1163,CBlock,1258,TA,0,TA,0,Gd,0,1969.0,TA,4,GLQ,1969,400,6,2,1258,1969,60.0,,Low
1164,PConc,1432,Gd,1,Ex,1,Gd,180,1978.0,TA,5,ALQ,1978,588,5,2,1432,1978,,,High
1165,PConc,1502,Gd,0,Ex,2,Gd,114,2009.0,Gd,7,Unf,2009,644,7,2,1502,2009,79.0,,High
1166,PConc,1694,Gd,0,Ex,2,Gd,33,2008.0,Gd,8,Unf,2008,776,7,3,1694,2008,64.0,,High
1167,PConc,959,TA,1,Ex,2,Gd,38,2000.0,TA,6,GLQ,2000,472,7,2,1671,2000,58.0,,Medium
1168,CBlock,1236,Gd,2,Ex,2,TA,0,1935.0,TA,6,Rec,1935,540,7,2,2108,1986,120.0,,High
1169,PConc,1831,Gd,1,Ex,3,Ex,76,1995.0,Gd,10,GLQ,1995,807,10,3,3627,1996,118.0,,High
1170,CBlock,1118,TA,1,TA,1,TA,0,1977.0,TA,6,ALQ,1977,358,6,1,1118,1977,76.0,GdPrv,Medium
1171,CBlock,1261,TA,1,Ex,1,TA,0,1958.0,TA,6,ALQ,1958,433,6,2,1261,1958,76.0,,Medium
1172,PConc,625,Gd,0,Ex,2,Gd,54,2006.0,Gd,7,Unf,2006,625,5,2,1250,2007,35.0,,Medium
1173,CBlock,1636,Ex,1,TA,3,TA,0,,TA,5,Rec,1946,0,12,0,3086,1994,138.0,MnPrv,High
1174,BrkTil,1170,TA,1,TA,2,Gd,0,1932.0,TA,6,Rec,1932,360,9,2,2345,1950,80.0,,High
1175,PConc,2129,Gd,1,Ex,2,Gd,33,1992.0,Gd,8,GLQ,1992,541,9,2,2872,2000,85.0,,High
1176,CBlock,923,TA,0,TA,1,TA,0,1984.0,TA,5,ALQ,1984,264,5,1,923,1985,37.0,MnPrv,Low
1177,CBlock,818,TA,0,TA,1,TA,0,1926.0,TA,6,Rec,1926,210,5,1,1224,2004,,,Low
1178,BrkTil,820,TA,1,Ex,1,TA,0,1921.0,TA,5,Unf,1921,186,7,1,1343,1950,54.0,,Medium
1179,Slab,1124,TA,1,Gd,1,,36,,TA,5,,1954,0,5,0,1124,1954,77.0,,Low
1180,Wood,1298,TA,0,Ex,2,Gd,0,1990.0,TA,7,LwQ,1990,693,8,2,2514,1991,,GdPrv,High
1181,PConc,1652,Gd,1,Ex,2,Ex,53,2008.0,Ex,8,GLQ,2008,482,5,2,1652,2008,64.0,,High
1182,PConc,2411,Ex,2,Ex,3,Ex,78,1996.0,Gd,10,GLQ,1996,813,10,3,4476,1996,160.0,MnPrv,High
1183,BrkTil,1130,TA,1,Ex,1,TA,0,1970.0,TA,5,Rec,1920,720,5,2,1130,1950,60.0,,Low
1184,CBlock,1572,TA,2,Gd,1,TA,263,1963.0,TA,5,Rec,1963,995,5,3,1572,1963,50.0,,Medium
1185,BrkTil,949,TA,0,Gd,1,TA,0,1965.0,TA,5,BLQ,1924,392,7,1,1221,1950,60.0,,Low
1186,CBlock,1014,TA,0,TA,2,Fa,74,1920.0,TA,3,BLQ,1900,420,7,2,1699,1970,107.0,,Low
1187,PConc,1624,Gd,1,Ex,2,Gd,114,1994.0,Gd,8,GLQ,1994,757,5,3,1624,1995,89.0,GdPrv,High
1188,PConc,831,Gd,0,Ex,2,Gd,68,2002.0,Gd,7,Unf,2002,493,7,2,1660,2002,68.0,,High
1189,PConc,1028,Gd,1,Gd,2,TA,60,1999.0,TA,7,Unf,1999,442,7,2,1804,1999,60.0,,Medium
1190,CBlock,1622,TA,1,Ex,1,TA,0,1975.0,TA,4,BLQ,1961,1356,7,4,1622,1975,,,Medium
1191,PConc,764,Gd,0,Ex,2,Gd,0,1999.0,Gd,8,Unf,1999,492,5,2,1441,2000,24.0,,Medium
1192,PConc,842,Gd,0,Gd,1,TA,0,1925.0,TA,5,Unf,1925,250,6,1,1472,1994,60.0,GdWo,Low
1193,PConc,1224,TA,0,Ex,2,Ex,304,1999.0,TA,6,GLQ,1999,402,5,2,1224,1999,,,Medium
1194,CBlock,663,TA,0,TA,1,TA,36,1969.0,TA,6,ALQ,1969,299,7,1,1352,1969,80.0,MnPrv,Medium
1195,PConc,728,Gd,0,Ex,2,Gd,24,2005.0,TA,6,Unf,2005,400,8,2,1456,2005,51.0,,Medium
1196,PConc,879,Gd,1,Ex,2,Gd,17,2006.0,Gd,7,Unf,2006,660,9,3,1863,2006,58.0,,High
1197,BrkTil,815,TA,1,Ex,1,TA,0,1916.0,TA,7,Unf,1916,225,7,1,1690,1950,65.0,,Medium
1198,PConc,1212,Gd,0,Ex,2,Gd,0,2001.0,Gd,7,Unf,2001,573,6,2,1212,2001,70.0,,Medium
1199,CBlock,1382,TA,1,Gd,1,TA,82,1974.0,TA,4,Rec,1963,459,6,2,1382,1979,75.0,,Medium
1200,CBlock,864,TA,0,Gd,1,TA,0,1972.0,TA,4,Unf,1970,280,5,1,864,1970,71.0,,Low
1201,PConc,866,Gd,0,Ex,2,Gd,36,1998.0,TA,7,Unf,1998,546,6,2,1779,1998,80.0,,High
1202,BrkTil,884,TA,1,Ex,1,TA,0,1960.0,TA,5,Unf,1925,216,5,1,1348,1997,50.0,,Low
1203,PConc,1630,Gd,1,Ex,2,Gd,234,2000.0,Gd,7,Unf,2000,451,6,2,1630,2001,75.0,,High
1204,CBlock,1074,TA,0,Ex,1,Gd,88,1975.0,TA,5,ALQ,1975,495,6,2,1074,1975,78.0,MnPrv,Medium
1205,CBlock,2196,Gd,1,Gd,2,Gd,70,1990.0,Gd,7,ALQ,1990,701,7,3,2196,1991,90.0,,High
1206,CBlock,1056,TA,0,TA,1,TA,42,1966.0,TA,4,Rec,1966,384,5,1,1056,1966,,MnPrv,Low
1207,PConc,1700,Gd,0,Ex,2,Gd,23,2003.0,Gd,6,GLQ,2003,544,7,2,1700,2003,70.0,,High
1208,CBlock,1283,TA,0,TA,1,TA,0,1980.0,TA,5,Rec,1962,506,6,2,1283,1980,70.0,,Medium
1209,PConc,1660,Gd,1,Ex,2,Ex,50,2006.0,Gd,8,GLQ,2006,500,8,2,1660,2006,85.0,,High
1210,PConc,1055,Gd,1,Ex,2,Gd,104,1992.0,Gd,6,Unf,1992,462,8,2,1845,1992,70.0,GdPrv,Medium
1211,Wood,1080,TA,0,Gd,2,Gd,12,1988.0,Gd,8,GLQ,1988,492,8,2,1752,2005,152.0,,Medium
1212,CBlock,672,TA,0,TA,1,TA,113,1941.0,TA,4,Rec,1941,234,4,1,672,1950,50.0,,Low
1213,CBlock,960,TA,0,Ex,0,TA,0,1965.0,TA,4,GLQ,1965,364,3,1,960,2001,,,Medium
1214,CBlock,999,TA,0,TA,1,TA,72,1962.0,TA,5,BLQ,1962,300,6,1,999,1962,69.0,,Low
1215,CBlock,894,TA,0,TA,1,TA,0,1966.0,TA,5,Rec,1966,384,5,1,894,1966,99.0,MnPrv,Low
1216,Slab,1318,TA,0,TA,2,,0,1978.0,TA,6,,1978,539,8,2,1902,1978,68.0,,Low
1217,PConc,1314,Gd,0,Ex,2,Gd,112,2009.0,Gd,8,GLQ,2009,552,6,2,1314,2009,72.0,,High
1218,Slab,672,TA,0,Gd,1,,0,,TA,4,,1947,0,3,0,912,1950,52.0,,Low
1219,CBlock,672,TA,0,TA,1,TA,0,,TA,6,Unf,1971,0,7,0,1218,1971,21.0,,Low
1220,CBlock,912,TA,0,TA,1,TA,0,1964.0,TA,5,Rec,1964,288,5,1,912,1964,66.0,,Low
1221,CBlock,1211,TA,1,Ex,1,TA,63,1968.0,TA,5,BLQ,1968,322,5,1,1211,1968,55.0,,Low
1222,CBlock,1168,TA,1,Ex,2,TA,0,1949.0,TA,6,Rec,1949,315,7,1,1846,1950,78.0,GdWo,Medium
1223,CBlock,2136,TA,0,TA,2,TA,30,1951.0,TA,5,LwQ,1951,528,7,2,2136,1951,89.0,MnPrv,Low
1224,PConc,788,Gd,1,Ex,2,Gd,75,2004.0,Gd,7,GLQ,2004,388,8,2,1490,2005,60.0,,Medium
1225,CBlock,1138,TA,0,Ex,1,TA,0,1958.0,TA,6,GLQ,1958,264,6,1,1138,1958,65.0,MnWw,Medium
1226,PConc,894,Gd,1,Ex,2,Gd,18,2007.0,Gd,6,Unf,2007,668,9,3,1933,2007,86.0,,High
1227,CBlock,912,Gd,0,Ex,1,TA,240,1992.0,TA,5,ALQ,1965,576,5,2,912,2008,72.0,,Medium
1228,PConc,1702,Ex,1,Ex,1,Ex,72,2008.0,Ex,9,GLQ,2008,1052,7,3,1702,2008,65.0,,High
1229,CBlock,1507,TA,0,Gd,2,TA,0,1960.0,TA,5,ALQ,1960,404,7,1,1507,1960,70.0,GdWo,Low
1230,CBlock,1361,TA,1,Ex,2,Gd,24,1977.0,TA,5,GLQ,1977,600,12,2,2620,1977,,,High
1231,CBlock,1190,TA,0,TA,1,TA,18,1962.0,TA,5,ALQ,1962,540,6,2,1190,1962,70.0,GdWo,Low
1232,Slab,1224,TA,0,TA,2,,0,1962.0,TA,4,,1962,462,6,2,1224,1962,70.0,,Low
1233,CBlock,1188,TA,0,Fa,1,TA,0,1959.0,TA,5,Rec,1959,531,6,2,1188,1959,,MnPrv,Medium
1234,PConc,1024,TA,0,TA,1,TA,192,,TA,5,Unf,1911,0,7,0,1964,1950,55.0,,Low
1235,BrkTil,892,TA,0,Gd,1,Gd,40,1914.0,TA,5,Unf,1914,180,9,1,1784,1950,96.0,,Low
1236,PConc,764,Gd,0,Ex,2,Gd,27,2003.0,Gd,7,Unf,2003,474,6,2,1626,2003,36.0,,Medium
1237,PConc,847,Gd,1,Ex,2,Gd,48,2004.0,Gd,7,Unf,2004,434,8,2,1948,2005,41.0,,High
1238,PConc,1141,TA,0,Ex,1,Gd,0,2005.0,Gd,6,Unf,2005,484,6,2,1141,2005,63.0,,Medium
1239,PConc,1484,Ex,1,Ex,2,Gd,33,2006.0,Gd,8,GLQ,2006,472,6,2,1484,2006,64.0,,High
1240,PConc,884,Gd,0,Ex,2,Gd,63,2003.0,Gd,7,GLQ,2003,543,8,2,1768,2003,65.0,,High
1241,PConc,1689,Gd,0,Ex,2,Gd,56,2007.0,Gd,7,Unf,2007,954,7,3,1689,2007,83.0,,High
1242,CBlock,1173,Gd,2,TA,2,Gd,120,1974.0,TA,7,GLQ,1974,528,6,2,1173,1974,85.0,MnPrv,Medium
1243,PConc,2076,Ex,1,Ex,2,Ex,229,2006.0,Ex,10,GLQ,2006,850,7,3,2076,2006,107.0,,High
1244,PConc,792,Gd,2,Fa,1,Gd,0,1931.0,TA,8,Unf,1929,400,7,2,1517,1950,,,High
1245,CBlock,1140,TA,1,Ex,3,Gd,112,1984.0,TA,6,Unf,1984,477,7,2,1868,2003,78.0,,Medium
1246,PConc,756,Gd,0,Ex,2,Gd,45,2005.0,Gd,7,Unf,2005,615,6,2,1553,2006,65.0,,Medium
1247,CBlock,1034,TA,0,TA,1,TA,0,1976.0,TA,6,GLQ,1976,888,6,3,1034,1976,,,Medium
1248,BrkTil,1134,TA,1,Fa,1,Gd,0,1950.0,TA,6,Rec,1917,396,8,2,2058,1950,60.0,,Low
1249,CBlock,988,TA,0,TA,1,TA,80,1950.0,TA,5,BLQ,1950,276,6,1,988,1950,60.0,,Low
1250,CBlock,2110,Ex,2,Ex,2,TA,0,1968.0,Gd,7,ALQ,1968,522,8,2,2110,1968,93.0,,High
1251,PConc,1405,Gd,1,Ex,2,Gd,36,2003.0,Gd,7,Unf,2003,478,6,2,1405,2003,,,Medium
1252,CBlock,874,TA,0,TA,1,TA,0,1968.0,TA,5,BLQ,1968,288,5,1,874,1968,62.0,GdWo,Low
1253,CBlock,1516,Gd,2,TA,2,TA,47,1974.0,Gd,7,LwQ,1974,518,9,2,2167,2003,,MnPrv,High
1254,PConc,760,Gd,1,Ex,2,Gd,128,2003.0,Gd,7,Unf,2003,397,7,2,1656,2004,60.0,,Medium
1255,BrkTil,959,TA,1,TA,1,TA,0,1978.0,TA,6,LwQ,1931,560,6,1,1367,1950,52.0,,Low
1256,PConc,1987,Gd,1,Ex,2,Gd,36,1994.0,Gd,8,GLQ,1994,691,7,2,1987,1994,91.0,,High
1257,PConc,864,TA,0,Ex,1,Fa,96,,TA,5,Unf,1922,0,4,0,864,1950,56.0,,Low
1258,PConc,1166,Gd,0,Ex,2,Gd,0,2005.0,Gd,7,GLQ,2005,400,5,2,1166,2005,59.0,,High
1259,CBlock,1054,TA,0,Gd,1,Gd,0,1969.0,TA,6,ALQ,1969,460,6,2,1054,1969,65.0,,Medium
1260,PConc,892,TA,1,Ex,2,Gd,103,1999.0,TA,6,Unf,1999,502,7,2,1675,1999,,,Medium
1261,CBlock,1050,TA,0,Gd,1,TA,0,1956.0,TA,5,Rec,1956,338,5,1,1050,1956,80.0,,Low
1262,CBlock,1104,TA,2,Ex,1,TA,0,1957.0,TA,4,Unf,1957,304,8,1,1788,1989,,,Medium
1263,PConc,1060,TA,1,Ex,1,TA,0,1940.0,TA,6,Unf,1919,520,8,2,1824,1950,60.0,GdPrv,Medium
1264,PConc,1337,Gd,0,Ex,2,Gd,68,1998.0,Gd,6,GLQ,1998,511,5,2,1337,1999,34.0,,Medium
1265,PConc,713,Gd,0,Ex,2,Gd,34,1999.0,Gd,7,GLQ,1999,506,6,2,1452,1999,35.0,,Medium
1266,CBlock,964,TA,1,TA,1,TA,0,1960.0,Fa,7,Unf,1910,308,9,1,1889,1950,60.0,MnPrv,Low
1267,PConc,2018,Ex,1,Ex,2,Ex,76,2009.0,Ex,9,Unf,2008,746,10,3,2018,2009,89.0,,High
1268,CBlock,1968,Gd,2,Ex,3,TA,12,1982.0,TA,8,Rec,1935,1014,11,3,3447,1997,,GdWo,High
1269,CBlock,874,TA,0,TA,1,TA,0,1958.0,TA,5,BLQ,1958,315,7,1,1524,1958,78.0,GdWo,Medium
1270,PConc,1332,Gd,1,TA,0,Gd,0,1979.0,Gd,7,GLQ,1979,586,4,2,1524,1979,,,High
1271,CBlock,1489,Gd,1,Gd,2,TA,0,1968.0,TA,6,Unf,1968,462,7,2,1489,1968,,,Medium
1272,CBlock,935,TA,0,TA,1,TA,0,1965.0,TA,5,BLQ,1965,288,5,1,935,1965,,MnPrv,Low
1273,CBlock,1357,Ex,1,Gd,1,TA,0,1959.0,TA,6,ALQ,1959,312,5,1,1357,2006,124.0,GdPrv,Medium
1274,PConc,661,TA,1,Ex,2,TA,0,1985.0,TA,5,Unf,1910,552,8,2,1250,2003,53.0,,Low
1275,CBlock,928,TA,0,Gd,2,TA,0,1948.0,TA,5,Rec,1948,400,10,2,1920,1950,95.0,,Low
1276,CBlock,735,TA,1,TA,1,TA,116,1972.0,TA,6,BLQ,1972,497,6,2,1395,1972,,,Medium
1277,CBlock,1724,TA,1,Fa,1,Gd,0,1967.0,TA,6,ALQ,1967,480,7,2,1724,1976,,,High
1278,PConc,1128,Gd,1,Ex,2,Gd,211,2002.0,Gd,8,GLQ,2002,577,7,2,2031,2002,75.0,,High
1279,CBlock,698,TA,0,TA,1,TA,0,1980.0,TA,4,Unf,1920,528,6,2,1128,1950,60.0,,Low
1280,PConc,1573,Gd,0,Ex,2,Gd,72,2002.0,Gd,7,GLQ,2002,544,6,2,1573,2002,67.0,,High
1281,CBlock,1339,TA,1,TA,2,Gd,58,1990.0,TA,7,ALQ,1990,484,6,2,1339,1990,50.0,,Medium
1282,CBlock,1040,Gd,0,TA,2,Gd,0,1977.0,TA,5,LwQ,1977,484,5,2,1040,2008,61.0,,Medium
1283,CBlock,912,TA,0,TA,2,TA,0,,TA,6,Unf,1971,0,8,0,1824,1971,94.0,,Low
1284,PConc,1699,Gd,1,Ex,2,TA,0,1969.0,TA,6,Unf,1919,336,10,1,2447,1990,50.0,,Medium
1285,CBlock,825,TA,1,Ex,1,TA,0,1939.0,TA,6,Unf,1939,280,6,1,1412,1950,50.0,,Low
1286,CBlock,1328,TA,2,TA,1,TA,26,1963.0,TA,6,ALQ,1963,528,6,2,1328,1963,,,Medium
1287,CBlock,1582,TA,0,Fa,2,TA,198,1964.0,TA,5,Rec,1964,390,7,2,1582,1964,,,High
1288,PConc,1659,Ex,1,Ex,2,Gd,59,2000.0,Gd,8,GLQ,2000,499,5,2,1659,2000,40.0,,High
1289,PConc,1120,Ex,1,Ex,2,Gd,74,2006.0,Gd,8,Unf,2006,753,8,3,1970,2006,86.0,,High
1290,PConc,1152,TA,1,TA,1,TA,0,1964.0,TA,5,GLQ,1964,484,6,2,1152,1964,,,Medium
1291,CBlock,630,TA,0,TA,2,TA,0,1972.0,TA,5,ALQ,1972,264,6,1,1302,1972,21.0,,Low
1292,Stone,1378,TA,0,TA,2,TA,287,1985.0,TA,5,Unf,1892,432,11,1,2372,1965,60.0,,Low
1293,PConc,832,TA,1,TA,2,Gd,28,1976.0,TA,7,GLQ,1976,528,8,2,1664,1976,78.0,GdWo,Medium
